"Book_ID","Title","Author","Writing_tags","Writing_notes_present","Writing_notes_missing","Reading_tags","Reading_notes_present","Reading_notes_missing","Work_queue","Blurb_status","PRIDE","Inquiry","Teaching_ideas","Notes"
"ad53f7dc-ade7-481a-84d8-7ea844b2142e","Max","Martin, Marc","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ae3a96f4-3ecc-4fae-944a-ee14f52bd912","Bear & Duck are Friends","DeGennaro, Sue","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"aecd5735-9ef2-4c35-a4a8-70968949f2d0","The Elephant","Carnavas, Peter","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b25a91c5-bcd4-4f81-83ac-39872cdc9684","For Love","Neri, Cristina","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b340c9af-4fdb-427c-8fe4-97c3aa671294","All About the Heart","Kowalski, Remi","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b3984896-d4bb-48d6-a8a9-e5f2daed4f65","Little People, Big Dreams - Ru Paul","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b627fe41-628a-4c69-a502-bd7e5d41c575","Water Dance","Locker, Thomas","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b7b29cc7-fa46-438a-9e92-8194c4dd0fd8","Everything You Ever Wanted To Know About the Tooth Fairy (and Some Things You Didn't)","Stewart, Briony","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b7b4e8ed-6350-482a-8458-0b2f0f89d2fa","Amira's Suitcase","Conley, Vikki","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b8d283ae-2aa2-4e10-b833-5636b23093c7","The Big Book of Bugs","Zommer, Yuval","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b930d659-dd10-4b7e-8d6d-0894749f9db8","The Great Rabbit Chase","Blackwood, Freya","6","0","6","8","0","8","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"b9d7c671-99d3-400c-bac3-52c41ec013fd","Plague","French, Jackie","0","0","0","0","0","0","First writing/reading gap pass","needs_review","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ba4f671a-e275-4493-b78c-e018b2ad2d77","Edie's Experiments: How to be the Best","Barkla, Charlotte","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ba685b60-fa9c-426a-938a-e9d5e348f214","The First Scientists - Deadly Inventions and Innovations from Australia's First Peoples","Tutt, Corey","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"baff69ee-ac78-4f18-a9c7-8796f4edab23","August & Jones","Harry, Pip","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bb16e2d7-d8ab-40c3-91e6-2d9fc3faa4bb","Storm Dragon","Hofmeyr, Dianne","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bb194261-920c-41ce-8d46-f2814093caf1","Sheldon's New Shell","Murray, Lily","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bb608397-a324-41ab-903f-a9e50e19f464","Dear Mrs. LaRue - Letters from Obedience School","Teague, Mark","1","0","1","0","0","0","Preserve writing; later reading review","needs_review","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bbd20e92-cb1b-4c9a-849e-ec7ce992f3ff","Shirley Purdie: My Story, Ngaginybe Jarragbe","Purdie, Shirley","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bbd633a8-841d-4a11-af09-deea0d750f24","Ten Tiny Things","McKinlay, Meg","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bce9fd83-1922-4231-8c54-5b08ee8d5ef7","Hold On! Saving the Spotted Handfish","Newton, Gina M","7","0","7","6","0","6","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bd1553fc-8dc7-49e6-8e07-9c26d6e09888","Bad Dog","Mike Boldt","2","0","2","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bd3b89de-4a15-4018-b9ae-87f535b32589","Walk of the Whales","Bland, Nick","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bd957ccf-df67-4847-90af-6368e97dcfa0","Earrings!","Viorst, Judith","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bf5eab0a-d5a0-4aef-9deb-d49983ea9808","Little People, Big Dreams - Jane Austen","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"bfed1aec-5c28-4f0e-9cbe-fa3fb464c72e","Where the Lyrebird Lives","Conley, Vikki","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c1560852-b33f-46ae-82c8-c3914467c8b4","Click, Clack, Moo Cows That Type","Cronin, Doreen","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c212daf5-a31c-448f-b544-0d1a3d03de23","Timeless","Canby, Kelly","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c303ffa2-06cc-4a5a-b648-8f0337b23a88","The Great Expedition","Carnavas, Peter","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c3312b39-1615-4a14-a6e3-b6e3a121a409","Great White Shark","Saxby, Claire","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c395f975-3bf6-4d6b-9c13-8b096781b4ac","Harry Potter and Prisoner of Azkaban","Rowling, J.K.","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c3eeb858-7930-4cb4-8c6a-2cb8b791d883","The Echidna Near My Place","Whiting, Sue","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c43deee2-8df6-4fa7-923e-68e7a833b718","Knuffle Bunny Free: An Unexpected Diversion","Willems, Mo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c48f4ad8-cd82-4909-b3b5-deb7677694dd","The Biscuit Maker","Lawson, Sue","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c4cf3f88-4a37-4d0e-820e-411b4b283224","Press Here","Henve' Tullet","6","0","6","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c5986fe3-e308-4dfa-ba93-b5f31fc61dac","Mutt Dog!","King, Stephen Mihael","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c59ea5ab-ab87-42cb-aebc-1f83e5614a5e","The Two-Hearted Numbat","Kwaymullina, Ambelin & Ezekiel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c6554d9a-17fc-49ce-a143-f5a713293b06","Verdi","Cannon, Janell","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c7146823-eb13-47cc-ac7e-cf21b9276661","Wombat Stew","Vaughan, Marcia","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"c7e88cd2-dcfc-4d61-a56c-515f6b56c43d","A Year On Our Farm","Matthews, Penny","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ca7491a2-b74e-49b4-aedc-f781a31494f7","Babies at the Billabong","Maura Finn and Cate James","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"caba5a14-4717-49d6-bf6f-41f891b12a3c","When I Was Little: A Four Year Old's Memoir of her Youth","Curtis, Jamie Lee","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cbe4f686-afa4-4b16-bc5f-37f9542aa3e9","A Leaf Called Greaf","Canby, Kelly","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cbffd7c4-fd4d-4734-9137-bdfd7f66534e","Wendy","Gordon, Gus","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cc174348-35a3-4d90-a370-cb896e020ef0","That is Not a Good Idea!","Willems, Mo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cc681f45-9bae-47e1-9f61-df48284b395e","The Watertower","Crew, Gary","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cca46fcf-8fd1-4b34-b317-cbaceece2d7e","The Eleventh Hour","Base, Graeme","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cd951e38-fbd8-46fa-8ce6-5ebcbbabdff3","Diary of a Wombat","French, Jackie","5","0","5","3","0","3","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cdba7c4f-43f0-4128-bfb4-653084de8f32","The Gruffalo's Child","Donaldson, Julia","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ce157840-4ea4-427b-82de-0667b94bc3ff","Little People, Big Dreams - Evonne Goolagong","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ce197ba2-ac84-4bf3-8c1f-3d08a2df71c8","Rose Meets Mr Wintergarten","Graham, Bob","5","0","5","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cebbe3a3-48a8-4bae-b80d-2c858889f81e","On a Magical Do-Nothing Day","Alemagna, Beatrice","7","0","7","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cf52f022-c061-464d-b67d-c798ec8edc81","Night in the Country","Rylant, Cynthia","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cf7684a2-423b-48cc-86c6-1adbf4349059","Fing - An Explosively Funny Tale","Walliams, David","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cf843ef1-af44-4749-82de-8fe0b45da00c","When I Grow Up","Daddo, Andrew","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cfa1b968-84ab-4ade-8e7b-8363b54f796a","My Australian Story - Gallipoli","Tucker, Alan","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"cfc7de45-e576-40da-9f14-9a4d5b0bbfcb","The Energy Bus for Kids","Gordon, Jon","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d0048e2e-160f-40ab-aaed-5c1848d94eb2","Chester's Way","Henkes, Kevin","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d04c005b-620a-4f01-a860-44338269d73b","Dingo","Saxby, Claire","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d0514447-fe46-4198-b83d-fcc358120d79","Searching for Cicadas","Gibbes, Lesley","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d08cb09d-0cbb-4faf-b4d6-1c6eef4f91da","The Story of Rosy Dock","Baker, Jeannie","6","0","6","6","0","6","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d27b043d-bd45-4a23-8130-ac0b47bd6e72","Cyclone","French, Jackie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d2d63421-5372-4349-90cb-f375d4c27c61","The Garden of Broken Things","Blackwood, Freya","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d35066f2-db82-4893-836b-a0cde79e88a8","The Little Yellow Digger","Gilderdale, Betty","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d3b5de61-5ced-403c-ac7d-ddc81f0b6d78","The Giving Tree","Silverstein, Shel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d584fa2d-56b7-442d-9a05-cdbb124ac8ab","We Are Australians","Smith, Duncan & Godwin, Nicole","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d5b646c3-843b-41b0-a578-afa08ee7d55f","The Boy Who Harnessed the Wind","Kamkwamba, William","5","0","5","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d71297b3-1eba-490b-86f9-70e8453017e0","Huda and Me","Hayek, H","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d7516169-21a7-4aee-9dfc-35706b0ec108","Thankful","Spinelli, Eileen","0","0","0","0","0","0","First writing/reading gap pass","needs_review","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"d75fc4c3-ce70-4a56-808f-ad2a35939191","A Glasshouse of Stars","Marr, Shirley","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dab7cb29-509f-4910-9168-82648aeccd89","Market Day","Gallasch, Carrie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dacb0dd9-3650-41de-a8fa-f4b3aaacdcd1","Little People, Big Dreams - Marie Curie","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"daf655ee-3d72-4817-9650-a0d2e5525481","The Boy Who Loved Words","Schotter, Roni","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dc49bf21-2f26-4818-8bee-8a97f631408f","Tensy Farlow and the Home For the Mislaid Children","Storer, Jen","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dcee6152-477c-4841-bdbe-3d290a026e88","Twilight Comes Twice","Fletcher, Ralph","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ddb46571-fa36-4739-b23c-50ed27408bf1","Animalia","Base, Graeme","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"df3eccd9-c306-4b1b-a56c-91c7a53e465d","From my Head to my Toes, I Say What Goes","Barkla, Charlotte","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"df47b998-e12d-4e19-bf29-194a5ea34057","Afloat","Saunders, Kirli","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"df85eb61-7100-4395-84e9-a16cea5e994f","The Baddies","Donaldson, Julia","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dfda2089-4a70-43c3-90f5-045aba2ec0a1","Stuck","Jeffers, Oliver","6","0","6","2","0","2","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"dff82004-8f18-4df4-a2fd-dba363b9a2e1","Little People, Big Dreams - Dolly Parton","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e08521de-04f4-4d29-a10c-96a59f7660e5","The Turtle and the Flood","French, Jackie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e09e3513-3b71-40fb-87d8-1ad526b5bc2e","Frederick","Lionni, Leo","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e0db6656-6323-4b38-bdfe-3308ee86b88e","Onion Tears","Kidd, Diana","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e109dad0-37c4-412e-bd88-cf15bee9fb46","What Colour is the Sea?","Stewart, Katie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e213d0c0-f454-48a9-83ec-9078dbb5592c","The Great Kapok Tree","Cherry, Lynne","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e2234ab2-22c1-4cfd-a58b-c68f6d3419b4","Little People, Big Dreams - Martin Luther King Jr","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e2dfd0d5-e276-46bb-b832-baf27dde774f","Lionel and Me","Fenton, Corinne","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e37fd50c-7c52-4d40-ade2-95995fbf4c89","The True Story of the 3 Little Pigs","Scieszka, Jon","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e42527e7-227a-43e5-acfd-56b8d5ddcdbc","The Fire Wombat","French, Jackie","6","0","6","6","0","6","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e4f462d2-4f26-4926-aabf-547c31713154","Laughter is the Best Ending","Master, Marayam","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e54a946f-bd8b-4568-aa15-0ce259f121f6","Boo Loves Books","Baillie, Kaye","6","0","6","5","0","5","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e5b21f60-6de4-41e2-a0cc-e7c71e979c98","Tuesday","Wiesner, David","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e5bb2261-ef4d-47c5-9da8-1feebde650ed","I Wanna New Room","Orloff, Karen","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e6bea47e-07d8-4738-b763-028d8a59a0f0","Scar Town","Bancks, Tristan","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e9c757fa-0163-4365-84a6-958695b32102","Little People, Big Dreams - Bob Dylan","Sanchez Vegara, Isabel","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"e9e3d021-5fea-4847-b43f-ffc1aab84148","What Do You Call Your Grandma?","Barton, Ashleigh","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"eb89a56f-a782-4921-ae89-7d2c793555b0","Swoop","Godwin, Nicole","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"eb9e40ae-4d82-4296-b336-326b65c07d18","Anemone is Not the Enemy","McGregor, Anna","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ebca187f-c872-48f3-a98f-01b6ad941cd1","If I Was a Horse","Blackall, Sophie","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ebcf9f15-646e-418c-9650-771a80a7ecf4","A is for Australian Reefs: A Factastic Tour","Lessac, Frane","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ec8e3bac-384d-46fc-b672-abe0379614cd","Dear Earth...","Dealey, Erin","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"edbfb769-0bd1-474a-a9dc-e5e54f2f9d90","The Pigeon Finds a Dog!","Willems, Mo","1","0","1","0","0","0","Preserve writing; later reading review","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ee600717-0671-4a48-9b71-585c37710946","Super Snake","Dreise, Gregg","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"ef5a2f03-259f-4c6d-a5e8-0d6d0e2b7f08","The Firefighters","Whiting, Sue","5","0","5","4","0","4","Preserve tags; check explanation quality","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f1361125-f76e-4acd-8109-d3ddbc2e35ba","Today we have NO PLANS","Godwin, Jane","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f15a82f2-33be-4baf-9ce1-ea50c8bdd00a","Australia: Country of Colour","Racklyeft, Jess","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f1cee1e8-afc7-440e-8c2f-a475c6561363","Just One Bee","Bertini, Anthony & Lamond, Margrete","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f29220b2-c6a0-458f-84d9-a1d69807087f","Eww Gross - Foul Facts and Putrid Pictures","Marshall, Dan","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
"f3140b7b-0f6a-45fd-91f2-6e74a403f385","The Raven's Song","Macdibble, Bren & Fraillon, Zana","0","0","0","0","0","0","First writing/reading gap pass","verified","Not yet assessed","Not yet assessed","Not yet drafted","Based on recovered snapshot; note presence does not establish quality or approval."
